27913120,29232755,24363304,24840371,23156303,28453907,25892537,25641958,27224588,25366333,28058893,24568202,26315172,28087769,27142682,25485563,25968595,27823138,29994948,28182699,28438694,25492544,26790685,30183557,28195147,24804117,26354870,23611818,27117346,28651291,27755859,27644032,27357910,27678471,27019183,26823904,29166425,26016546,25974100,27905132,28536230,26037903,29400640,26846150,27486005,30391957,23976155,29124817,28749830,24353926,27449986,25260687,28738361,27155985,27853481,28212975,28813596,29579700,26149538,28771231,25969588,24850140,27293154,25153416,27276739,29018014,24585684,24691132,26287980,24468317,26555065,28827858,27551838,27129565,28911357,28098878,27674471,27265199,29937835,27043300,24654914,26521652,27493784,30008974,25484466,27489005,27104903,25636230,26515477,25950412,24932462,26359382,26309062,29196277,28359141,29063396,25398781,27460748,26808101,24573716
26785403,25018657,25427016,24258903,23065220,26827090,25207166,23496681,25255580,25751564,25483370,22045535,25698688,26169275,25601016,26181919,24020820,26289228,27221058,24969721,27739237,24463544,24536605,26173243,26049293,23603326,24103156,24986690,25075991,26390069,29195171,28457044,25964248,26061846,23967421,24635018,28212847,25199451,24535437,24699371,27228726,23586612,26151128,25625455,26405633,28213365,23795613,27998662,26101397,22486677,26767681,25625468,25751695,27675918,26485286,27849453,27332068,26010782,25027862,26507349,26021216,25340060,26938017,22040161,25558386,27870097,24210082,24403602,24391270,22272706,25636835,26013421,24393208,23815768,26688532,23645072,26400167,26880566,28909841,27320021,24125525,26128631,25742566,27994534,25558809,25988987,24644110,25604099,25966777,24547395,23041855,26267993,26914738,28338801,25742692,26530777,25618198,26451445,25250088,24250558
27841709,26418293,23518089,24528945,23391450,28603269,26009643,24353341,26448126,27086221,25067206,24279273,27106260,26175307,25579428,25964425,24011825,27076923,28735012,27191122,26930162,24603118,25853427,26550380,26738935,24601449,25291207,24116359,27318298,25326252,28573301,27827082,25752568,25254379,24698058,25150917,28594048,24555360,21925434,26612158,28270781,23234276,28136590,24170468,26318204,27132716,24615408,26825157,26352966,25478501,25221176,24121028,26412449,26898667,25539529,25905541,28159828,27502067,24382216,27379911,24758966,25093058,25363680,25281888,26619695,29468142,23947191,23779196,24835858,24568957,24759971,25570537,25272670,24990422,27347676,25018248,25481847,27230116,28930590,27062108,26547001,24796568,27117973,27467978,26153018,25528272,25204613,25812351,26473965,25962566,24940564,25720562,26933999,27878911,26471185,26665871,25594601,27460366,26448554,26221994
25911927,23940514,23553565,23430942,24142580,27086096,23523063,23741946,25925844,24200156,25192933,23930775,24911609,25639105,24002990,25640752,24520274,25683256,27692466,25738240,26667199,23283710,25558414,25665104,25793325,22584664,23265013,22260071,26346913,24106261,27254427,26724155,23504447,24387259,23701714,23987611,28303127,24150798,22890832,24268865,27152826,23375332,26655801,23723096,25202371,26739538,24223969,25923148,26523814,24409473,24684583,23812793,24998506,25444427,24986634,26312017,27377853,26470622,23054481,27380097,23937889,22698495,23904402,22831263,27750631,27050881,23041995,22454092,23965255,23939292,26062696,25846386,25266402,23997971,26345283,24277720,25726724,27560404,28315759,25764801,23360202,24177426,25993575,28137870,24226944,24970513,25200078,24739583,24823657,23190268,25264973,24424611,25047463,26297599,25885935,26803707,23607556,27913925,27117018,22359140
23374738,24808085,23264620,21370319,21585943,25212919,21994420,21946001,23953163,23469760,25208498,22145833,22746946,23245995,24884554,24236061,22033863,25528610,24814099,22835169,23436143,22323085,22858880,25606022,24874629,21919918,22514964,21725031,24166965,24025580,25645686,25399736,23954167,24286265,21463599,23645719,25356009,24478755,22330929,24105442,26306139,22329510,25995657,22908442,24793261,26024195,21375008,23899182,23803513,22325201,24318249,23048056,24312457,26833245,25604058,25693031,23198080,26342388,22105847,25524465,24207774,21711337,24855909,21574807,23384725,26616649,22545463,22353755,23130591,21763058,25176858,25267736,23575602,23385254,25007716,21928761,25485412,25967404,26393321,24805711,22324636,24932394,21437715,26154281,22356812,23643468,24052367,22575597,23561744,23508880,21667234,24670420,23911945,26227044,23386221,26861130,23900967,26432308,22484168,21966756
29147764,28025621,27528359,26902086,25059681,28040660,26405398,28501942,28553076,30363405,27875210,26580001,25881393,27870968,28280493,27582043,25882763,30015771,31316521,27240405,29616058,26798595,28282139,29142459,28708888,26206068,26740697,26543252,27533598,28274222,31093179,30244626,27055369,27912931,27142228,26946569,32002828,27959023,25851154,28403054,30008670,26570919,29118663,27684182,28059592,30526591,25833049,29711299,29914361,26036785,27746921,27463477,28617541,28645560,29775921,28668792,29254073,30993049,26807514,29556856,27527141,26637932,29683371,27302431,28587319,29912556,26830034,25247445,26104977,26970757,27356554,28916091,27160450,29782298,29065793,26384937,29016343,28794165,29415782,29509349,27854527,30029760,26620171,30838752,27319307,28989384,28506928,26990704,28530602,26573357,26311511,27872950,29311933,29482357,29440230,29634775,27911948,30589387,28623660,25625840
27660656,26275299,28630231,25016805,26373979,30189358,26340087,26877403,26080927,27918973,28085788,27155670,26496730,29082794,27814388,28452713,26106927,28558472,28486209,27837114,27779987,25335408,29430320,27022147,27856750,24650964,25443777,24903580,28736096,27531735,30384411,31990057,24816797,27721822,25307194,27243809,28662270,27721220,25316359,26738710,29244261,24434471,29793482,26519475,27535292,29510468,25722895,28731824,28076334,25716518,26975531,26210906,27417207,28918160,28558540,30682750,29067335,29640922,25374540,29057362,27969857,26485124,28135788,23917610,28150281,29591011,26696126,25403432,26473508,24641656,29079600,28280648,26217697,26379915,27070870,26649724,27164204,31812836,30507417,27574056,25914168,26597533,26619345,28251255,26335471,26067648,26699776,26808285,27831980,28379053,25923575,29088740,28248296,29823469,27683805,29397887,27391612,30206612,29412537,23786169
26087807,24860086,22856474,22438059,21759637,26244826,24498027,23101430,22707336,23429071,24965365,21828611,23224125,24793121,24314827,23922115,24511952,25378683,26046750,25192543,26530556,22952060,25239190,26278848,23091677,22135150,23966164,21758568,23733184,22904335,27197654,26408552,25308026,24028048,23425919,24155906,26097934,21919763,23709320,24872789,26386655,22339478,26503381,22703671,24201103,26527251,23301317,25459820,23612004,22603265,23624963,22869838,25704734,25511759,24008864,25982403,26772070,27556139,24323953,25851608,24132979,23285629,24815771,23834854,22765921,25767397,22143148,22016129,24567856,23298019,22967173,25268417,22962150,25137162,25507705,21653279,23916666,24761522,26730243,25928822,23406670,23340119,26376078,27575398,22724238,25114400,23869212,22961231,24430063,24899110,22939746,24025699,25068667,27564568,25455905,26608311,23252569,26198543,25335794,23178467
27246509,27308426,26013186,23119953,25510851,29259688,25536270,25479946,26524850,26472669,27690560,26254116,26418025,28040556,27626279,29223220,26510988,27956683,29557965,26780465,26641501,25824697,27448178,28242937,29289709,24943513,25338869,24060566,27860456,27616107,30512489,31443218,27082215,28628037,27710268,26788124,29253716,26185116,24426496,28141413,28290665,25299364,28727828,25773223,27141459,29390622,25968001,28188367,27566211,25147525,26707872,26030490,25599986,28503957,25852553,28255642,28657654,29069334,25247825,28292163,26462665,24425269,28626234,24733521,27535286,29142107,26461068,24999842,26715393,23114208,27639689,28839495,26425516,25965716,28714607,25303545,27478574,28807592,30654720,28197398,25465369,26681262,27826730,29128604,26655014,28408707,26789384,26393715,27703960,27911954,25144491,27130697,26895149,30844111,27390502,28351449,26812508,29315152,28046834,25775486
25417085,24844347,25100665,23265135,23248018,26201510,23949777,25063379,25903558,25533503,24568255,24547363,24850118,26854452,26257351,25974819,23699710,26468668,27836042,25106648,26178107,23892628,25532857,26019502,26375851,22827825,23582334,23601306,25071400,24086675,28078869,27712311,24304046,24879770,24481172,22989584,28971795,24004731,24763102,24619343,27297976,22835528,27413950,24186811,24659067,26429199,24818856,24955353,25392562,24679281,25932152,22357100,25706728,26238229,26527628,27008722,26272647,27685663,24086692,27168144,24870700,22708053,26032604,23388111,26252534,28774254,24501358,22424601,24409143,23041839,24393102,26310656,25856340,23754821,26263815,23483677,26297016,27827519,28154181,27028566,24023429,24805567,24872467,26933989,23722953,24191106,25024031,25516697,24034113,24806580,24713091,24649120,26457703,28182221,26280516,27667094,25442379,27621960,26879551,23229541
27829799,26410307,27412962,25844289,25183115,29363355,25925350,25465035,27455491,25970245,27238889,25770383,26833284,27371385,26627261,26228293,25874544,28102460,27753584,28735829,28784172,24503943,27296079,27733391,26966496,24768527,27116076,24097772,27641664,27543096,28975767,29754244,24417943,27565025,24003473,27330426,30711498,27016298,26072903,26284355,28159016,25341013,28277187,25645718,27008032,29443951,25518974,27389365,27543027,23703556,27223073,25812254,26014538,27062179,27959305,28719428,28173982,29667235,27650340,28263438,27657686,26641666,27764467,24302446,27643745,28589876,24460985,23486497,26662372,23973120,27979477,29130941,26674656,26806223,28272408,26339329,27578982,28668923,30814859,28658129,23610035,27548451,28298912,29159926,24917095,27710527,26788228,24906253,28107601,27434842,25355481,28255091,27238282,29285442,27674691,28610552,26256872,29409567,27180104,24825770
26088010,24696616,23570237,21581245,22572121,26574121,22647173,22939387,24085050,23771506,23132318,22711008,24142800,23693524,22999037,23321528,23105623,24750867,26368359,24277735,25463309,22607966,23147633,24931946,23179062,21502610,22887111,21669661,25679975,24463833,25503832,25848585,22969832,23444193,22746103,23385003,27329982,24782300,23387940,23468569,26870345,21563575,25664853,23259526,25506782,25147224,22502879,22829068,24729760,22487271,22813999,23469859,23556956,23496532,24272110,24992958,24564018,25820613,23652728,25349063,23205900,22531365,24731066,22638534,24514582,26714802,23148028,22974479,23315626,22958168,24961485,26182853,23413003,24716663,25027574,23859359,24005808,25690653,26940754,23821759,22469581,23708677,24673146,26103869,22435596,24220579,24365037,23449279,25040960,23172604,23747805,24833705,23508537,24867862,25708287,25318269,24841290,26844953,25560595,22036496
25295719,25202600,24150168,22371868,22841748,27820735,23115607,24182681,24876736,25230785,24410471,23612031,25309445,26208700,26053079,25425591,23918631,26942277,27733837,23869327,25289013,23884665,26993931,27038325,26085521,23632379,24889574,22308055,24993269,25683206,27131961,29044179,23952075,26252078,23917074,24191518,27283486,25458710,22305684,26333462,26705657,22603311,27294539,23862719,24968920,26047506,23808832,26375596,27393141,23702922,25001600,23843045,25287379,26018605,25378564,28107800,25670624,25480620,24471187,26808636,24681859,23457468,25294244,23960549,25676783,27239216,24723307,23560830,23159010,23280802,25805757,26668368,25159389,24971401,27083952,23899259,24978165,27170247,27112109,26877958,22421867,24813425,25935536,26407080,23615733,24767472,27423674,25565075,25742500,23859054,23072128,24865621,24834390,27648293,26055726,27480665,25376736,26540186,26126698,22177348
24904726,24003555,22952384,21839281,23707241,27590231,23904960,24660269,24640868,24669879,22960747,23332511,24301051,24511332,24427839,24973520,23482292,26659004,25738910,24277481,25165371,22593793,25773320,27625932,26156161,24046949,23852065,22934819,26170012,24279367,27240262,26694948,22602982,24974866,22960393,25318451,28307068,23229107,24344827,24602142,26257216,23968456,25961925,24340114,25343477,26824250,23658284,24755551,24705673,24509471,22782800,23503117,23978494,25436835,26022222,25404816,24968676,27205119,24652270,25957863,24524329,24600780,25525370,22762502,24283318,27670003,23541003,24156108,22238608,22050917,26406672,25748771,25009642,24046062,26503543,23024957,24533873,28318426,27416013,27680891,22846413,23938204,25397483,25314405,23470236,25097031,24991201,24482716,25192894,25528017,22946461,26052099,26612375,26162574,26177332,26350901,24730811,27248766,25701759,23190186
27206388,26738996,25736137,23673869,22883962,27962085,26245137,24169149,26262921,26995365,27136152,23433221,25743319,26562877,25807856,25368833,23693221,27523633,27342356,26871302,27382732,23046719,25849305,26729124,26616452,24175488,25569915,23841950,27213302,25619563,28423255,28517010,24429536,26741282,25356115,25130592,27921121,23952711,24006198,26860214,27679095,22905370,26697090,24706085,26844900,29077215,24173762,27174570,25591766,23651584,25167375,25114776,26372536,26794687,27149088,28243590,27545040,29008042,26387188,27753635,25888548,25863987,26271982,23902101,27368519,27939321,24531272,24150475,23605275,22962794,25827833,27439248,25603996,25700950,28292103,24333571,26810401,27419955,29915441,27864008,23348272,25893901,25943327,27419176,23977549,27212462,26123513,26971992,25963087,26112282,22444332,27180310,27665268,29089662,27246588,28144924,26067882,27208770,27411765,24452385
27977687,25357257,23674623,23372483,22210094,27986611,24675118,24189864,23926361,24278295,25331946,22179992,24110071,25946124,26349195,24879212,24587270,27037927,27664745,25268383,25455683,24777280,25061267,27521722,25384843,23562873,23779277,21915318,25962289,25891553,26565900,28541320,25178560,25186202,24074491,23787097,27361687,24915729,24978410,25128272,27059881,22800762,25718168,26324244,26723147,28331430,23081980,26787486,25577595,22706180,24773739,25384549,25737934,26479151,26122442,27953741,26304954,27482650,24350449,27153060,23973398,25031868,24655299,22507391,25464209,26083048,25545233,23908464,23624385,22234475,26527993,27058719,24676509,25136404,26139695,23870565,25940887,28285249,28360585,25972398,23940854,23745058,26863316,27755134,23535699,26106276,27011834,23543404,24626657,25891985,23662679,26493989,26116546,27830682,27284430,26778140,23808639,27726516,25284735,21126163
25957824,25505613,24281588,22160115,23880438,29265452,24266770,23057290,24328044,25197480,24759314,22290012,25747445,25721251,25805727,25736400,25338182,27446851,26103742,25904657,26539435,23522773,26295407,26416707,25547043,22327495,24539245,23149595,25229631,26379943,26098086,29489075,23561501,24840274,24042049,24958357,28234052,23801182,24519781,25156332,26048817,22327785,26718834,26619900,26415859,27056533,23264206,26268520,26083874,23123549,23732220,25144819,26518188,24521371,25710529,27037832,26086353,27452735,24968416,27251005,25748561,25196438,25245702,24605587,24711178,27501340,24966304,22728284,23444004,24157146,26087291,28178586,24342992,27075313,26950470,23530339,25558097,27487632,28490317,27025351,23166027,24946365,26002920,28298882,23929501,25182736,24404396,24084318,25220953,25445145,24655858,25182596,25886886,28070466,26121771,27356079,23274427,27134330,24968901,23427173
25378826,24713038,24731633,22766874,23413426,27054240,23460353,23506998,25547395,25653001,24820767,23015250,25664088,24843040,26595570,27246245,24225552,26579672,26563741,23749279,24744217,22538807,25584512,26372600,25160985,22261970,24310877,21983743,25303561,24441976,28168384,27806838,24589698,24133940,24337413,23229998,26512382,24277382,24382369,25415921,25856522,22062877,26200508,25348194,25351734,27843295,23228128,26779425,25968516,23284636,23534529,25185631,26956068,26652647,27448840,27856053,26953449,26597776,23604753,27554980,24838413,22637638,25043617,23485315,24940521,25627772,24420889,23826251,23900034,23059466,24891578,26360437,23534231,25845900,27126137,22216609,26267019,27585219,27244463,26826859,22039204,24651303,24257774,27257489,23138657,25934205,22822954,24783792,23264466,23562442,23655804,26264069,24034545,26982733,25498404,26946590,23448018,27661043,25047093,22375795
23785677,22590607,23506815,20739484,22787772,26487295,23627509,21035701,22672035,23569040,22598742,22524437,22326054,23423826,23858499,22224619,21752215,24945066,24129542,23706753,22839078,21179409,23127682,22550830,25060760,21156013,22118534,21962506,22842096,22816937,24627660,24449130,19176606,21915067,21133711,23152364,25998519,23241922,20955578,24039483,25494526,21675391,25375986,21497762,22192710,24691202,22109807,23720641,23627676,21591486,22479307,22074676,23013601,23135645,24613327,24531476,24376309,25505190,21385521,24129794,23431019,22540795,23906068,19784519,25119129,24741442,22189699,20663107,21405031,21060642,23761350,24427682,23929111,21921036,24425326,22311874,22130035,25197178,25231221,23232334,20964250,23365799,24592493,22631312,19791453,22651446,22116218,22524603,22584168,24292632,21381051,23672968,22684100,24147945,24080313,25770254,23414937,26080482,24164661,20363854
28658904,26914708,25432696,25322771,24917594,29583372,26224456,26975799,26668280,28390575,27506280,25190688,27068643,27480513,26552433,27299399,25797033,27398841,29771582,27211543,26338371,25632878,26834842,27821541,27064761,24871070,26373919,24616829,27733991,25593874,29549509,30879147,25922387,27510278,24531756,26434159,28420086,25357194,24287517,28583433,28533370,24694171,27989115,25640992,26592224,27541169,26197678,27875921,27516007,25853041,26091912,25965751,26729372,28652471,28311487,28696828,28267727,29309861,25890762,29569364,26411183,24952240,26340704,26199695,26984630,27814004,24623905,25794250,25456112,25694514,26217621,28038389,25021956,25730839,28420025,25215420,26626996,28826455,29338000,28482793,25348270,25093533,27529470,27101998,26031222,26232273,27516977,26831094,26615484,26718230,24786740,28226019,29784103,30181867,27168698,29046670,27440168,30862872,28183333,24485615
27272924,26602121,26288856,24959018,24166239,28069814,25994924,26104731,26115549,26828387,25406300,25677153,26691493,26569490,27019162,28301055,25829790,27503291,28792593,25522221,27236604,23553869,28542367,28482291,27869997,24859039,25268900,22899035,29674613,27174742,30502182,28872422,25871609,26583236,23527814,26154005,30052797,25164430,24836117,27001921,27887259,23280425,27966108,27347192,27413054,29410505,25219061,28044510,26859311,23745598,24597699,25493465,27422470,27765505,27589280,29710880,28257112,29038141,25272390,26407581,25466630,25288994,25747652,24968259,27583902,27744671,27250374,24573515,25191277,25754921,27052071,25478691,26509808,27119314,29151615,26013958,27260726,28415293,28371154,28214170,25627472,27604806,25703232,27994700,25274364,26866339,25701392,25963441,27012534,26729183,25642684,26458074,25223900,28687683,28423384,27904183,27167275,28883193,26954721,22559885
26069533,25867993,25744288,25227359,23973878,27857269,23177139,24528708,25635165,27294090,23569804,23362581,26958279,27115998,26088054,27770079,24273487,26309811,27627138,25910716,25869648,22399614,27716589,26648111,27723830,24088097,23718046,23498673,26331720,25682443,27706145,28021945,24451909,24985051,23273118,23950875,28411559,24054392,24289428,23895226,26781810,24752894,24831492,25075068,23635398,28340438,24176688,26650847,26124161,24442290,26415089,25683172,27518997,26367521,26489097,27064627,28287411,27494660,25132985,27332904,25871413,24491649,25451702,22893997,26523425,27814478,25091679,23268212,25211830,23405379,25336383,27455897,24862957,25187065,28332542,23815800,26840105,28992536,27851327,28303717,23632318,26402438,26575213,28754293,24999167,26257406,24746497,25640461,25799879,25950561,25582522,24377724,26832110,27086184,25805677,28008453,25030650,28004710,26089339,22845452
27168492,27580795,25656990,23671166,24329508,29002288,25251482,24898956,27007404,26766672,27778097,24927734,26426830,26117856,26371070,27151108,26104055,27667042,27785342,27432966,28042235,25584999,25082736,28217847,26854051,23389711,24775444,23402325,27499858,26680239,28755134,28996093,25180730,26544171,25801232,26262218,28818478,24780028,23564915,26159318,27367891,23180596,28287167,26142813,25773491,28142309,24498476,26625420,27161196,24541319,25447709,24946756,27204495,25251056,25998279,27653515,28054843,29944785,26754862,28294024,26217868,26277383,27415758,25022633,26902474,28332917,24448060,24983781,27119017,24657194,25519602,29205126,24918498,27218361,27445954,23248292,26486097,27989183,29091313,28444682,25193384,25447714,28184468,30437550,25485154,25952222,26855254,24145384,24836262,26100703,24493139,25704499,25924925,30248202,26742904,28475945,25230187,29105434,26463748,25331642
25958408,27152229,26159135,23796011,24803617,27286042,25545177,25792427,26803212,26262268,25871292,24617898,25332170,26279268,25977025,25092533,25461522,27024347,26654087,26543753,25127423,23000562,27071974,26556588,27277094,24043003,23906716,23241533,26582864,26421049,28259299,28483593,23415712,25116280,25273372,26442940,29360913,25328379,23734422,25427916,29148694,23264122,27876335,24026698,25854778,29646177,26593013,27779462,25893925,24576861,25249877,24191254,25342490,28943660,27646711,27167767,26956606,29305348,24961490,27213358,25903918,26124155,25196564,23583252,25846111,30199612,24524842,25351100,24906804,21998100,26202619,26062171,26626335,24156891,28795120,25603136,25962752,27967718,29894235,26771694,23333882,25736085,26422510,27072273,24135326,25941117,25935937,27678602,27108554,25283135,25148401,27201161,27550325,27641560,27234713,29130657,26233118,28307715,26444227,22773073
24399708,25901418,25721204,23740471,22694682,26119792,25227993,24346273,25461333,25885661,23761464,24221609,25683021,24539020,25229211,24997409,23877766,26642501,26234406,24746853,25900157,24713514,25135687,24911476,24571256,23437093,24629580,23622711,25598399,25179758,29201012,28917943,22653278,24083144,24661723,24070190,28759628,26011910,23380670,24360730,27624879,24003139,26685292,23915854,25053288,27068298,25249203,26337868,25342332,23544659,26230533,25335321,25284727,26935616,26130323,26319878,26914695,26780338,21931366,26396890,24966880,24780249,24839544,22781025,24724289,28508316,24673133,22571698,23836564,21018800,24191124,27168918,23535955,24122505,25122963,22721135,27052661,27195156,27711594,26800442,22661600,26571653,23389266,26662058,24555976,26332401,25062076,24856212,24273701,24665029,23567154,25524411,25886079,26134867,25271949,27446738,26126262,28969839,24382327,23952562
24613868,23598674,23730386,22302102,22275563,27629830,22323883,23582419,24258139,24783073,24139960,22366730,23907533,24401504,23238445,24516141,23862235,24716182,25570259,25220905,24779338,23496854,25248234,24121909,25022367,21932363,22305039,21310635,23852763,24347416,24711417,27811763,22968360,23438468,22090219,21744439,25985995,23891492,22980113,22290075,26631109,20077596,23127923,23107609,24745619,25504702,22987011,24104544,24531837,21970713,23414382,23307030,24958606,25166704,24663034,25372020,23833969,25396680,23131461,27255694,24446692,21532303,23946954,21853444,24210986,25983971,22776362,21964245,23751667,21716211,25394357,25952431,23596084,25189239,25905834,21758508,22957192,25846271,26266154,24815142,22262629,23540953,25493097,27271460,23221127,23142089,22711898,25265114,25947840,23622230,23101196,24970302,25246524,26567020,25154014,25784196,22937765,26112350,24966832,21201123
23150395,23083105,25029645,20671888,22884812,25332863,23462821,23826919,25186151,24945908,23950569,23048953,23374916,24506046,24251318,24061039,23943126,23760211,25566105,23339017,22946581,22634393,23661300,24381483,25885562,22282441,21104261,22894211,23597171,24315315,25823599,26265994,21242916,25157675,22434603,23327274,25947726,22351242,22948703,23267364,25444717,21371649,24643362,25825837,23323008,26194907,23960645,25669931,24496535,23112980,23913879,23649674,24807834,23119581,25754364,26232158,23784184,25786937,24818863,25217858,22970616,22179666,26664975,22310536,24157949,26276837,22272346,21429516,23895148,21351186,24805892,25229927,23857206,24385493,27258118,21894782,23996929,25899975,26941744,26401233,20628774,22912643,23987076,25797726,21821159,23644594,22205132,23449719,24119032,23386593,23478116,24849264,23848541,25526098,23912279,25129740,23967879,27132529,24923147,22160572
24478757,22797957,24122153,23744814,24840212,27583808,23505847,24312359,24881087,23811678,23502891,23175813,25259488,24566841,24870213,24690126,23168519,24409229,26588011,24259779,26182974,22608341,24325703,27238402,24990438,22374741,25540247,21266653,24529980,25019002,26905719,26660726,23401685,25843935,22766157,24123031,27720343,24085622,23867523,24578002,24655356,23113342,25405307,24562042,25240273,26452801,21763473,25022322,26302511,23506852,23565930,23064222,24827530,26031686,24988646,26386259,25528195,27209934,24278457,26199446,22981915,23924139,23382217,22836879,24174032,26512944,23582130,24503135,24151805,22330287,24506162,25908034,23092882,24788238,27154737,23520330,24845423,27007703,27216938,25924532,22350317,23735142,26972384,26469794,23407033,24460639,24149239,23230729,24233198,24101503,23600927,25630536,24779267,27199843,24470583,25722671,24404687,26811442,24200591,20921056
26612791,26026775,26000025,24464453,22786329,29236465,24001944,26499190,26989165,26202310,27097656,24758789,25157331,25397906,25400786,26160247,25514253,27168977,27510298,26772275,26396273,24398014,26369870,28318735,26013065,24189064,24864776,21570143,28809817,26145385,27712366,30141678,25218050,26065442,25531265,25057237,28408275,25099939,24131905,25521475,26469854,23355643,27527686,26478974,27132791,27692885,25611532,27128314,26346235,24908661,26990584,26977203,25807030,27244796,27449388,28173932,28161349,26439275,25592725,27796591,25052176,23518381,25733728,24555951,26556033,28869934,24942784,24612176,25347049,23472868,25927228,28426514,24367974,26393928,26986286,25155164,27723208,28814451,30126890,27757250,23362555,24718255,26593279,27672256,24078700,26181713,26160893,25420987,27126441,25768930,23434677,26984209,25761484,29219720,27144985,27334581,24602090,30248347,27356731,24897977
29124450,28177176,27001312,24170766,26016133,29652892,26865947,26499671,28206966,28328880,26667536,25193590,27298065,27727835,27241641,26282462,26085847,28593660,29972748,27833164,28472204,26138159,27888128,28981709,27584491,23936121,26363724,24724082,29244124,26414446,29686646,30758864,25948126,27358835,25471465,26504794,29671681,25724668,24438675,26495204,27863582,25162590,28603546,26206699,26455786,29504421,25210298,28555206,27522753,25870179,26566593,27112953,28504458,28028083,28920427,29520840,28850899,29509264,26795941,29195177,27430183,26881026,27745645,26714491,26416764,29757209,26127276,25527149,26247843,25260645,27957585,28546348,26464516,27685019,28629311,24729882,27836355,29192186,29182168,28097701,25708439,26410561,27364526,30190368,23583545,27478147,27431233,27347728,28399881,27444158,25726536,27391508,27376802,29333471,28656879,29615524,27400543,29192609,28883567,25064789
24528226,23484770,22263545,22439828,21421091,26241303,23492625,22824733,24239698,21276560,23770740,21827112,24370543,24762396,24790516,22371772,23910047,23390518,25879936,24789565,24553462,22069070,22361888,24876155,24557768,22039406,21744317,20760738,25718572,24941819,24648202,27976875,22230564,22196841,22883139,22325922,26207697,21849654,22537063,22440274,25107902,21307696,25256659,22294292,22615647,25809132,22069946,24720465,24475733,22198705,24610919,22235349,22926814,26070060,24406481,24591675,24489879,26217506,22445300,25099632,22471087,21401289,22423521,21446354,22256409,25624595,23204700,22284126,22289346,21761660,25266519,24276782,24007614,23564828,24986315,22755463,24118594,26234016,25572639,24168975,21428945,22026982,22815969,24666188,23172925,22908351,24270593,24070714,22064705,23141129,21542994,23791089,24762525,24824793,24933445,25693501,22926411,24918220,24493552,20805259
26502157,25510790,25598241,23044880,22654485,28146480,24837278,25215269,25361533,25882652,25473060,25251158,25260949,24640201,26568971,26716126,24135895,25271284,27626745,24735704,26694691,24312365,25030817,26225577,26292628,23024993,23599218,23480671,26455723,26350604,27015958,28010145,24067115,25688404,25210787,24775936,27159641,24152964,23487350,25615959,26415893,23606539,26641152,24115517,25395486,27184692,24042446,27289281,27083053,24548052,24294392,26049375,26306590,26137525,26062770,26079780,25923405,28082241,25125605,27693721,25090219,23727304,26801917,24014348,26155912,27075836,24736823,23859428,24220489,22138833,24459391,27549772,25399278,25445550,26697462,24083544,25004446,26377227,27592339,26483677,24032327,25584361,27461573,27240799,24135260,25943210,26780632,25990805,24234692,24807006,22595959,25893102,24199896,26491160,25717311,26603150,25006589,27532482,26542073,23040341
28269880,28613906,27256514,27349849,25205611,31048511,25800915,25264476,26782673,29022662,26320254,25667842,27409339,27952642,27036231,28728095,25875942,28430348,29622815,26590405,28742090,24929226,27229577,28413653,27010305,25434238,25785684,25278037,27386503,27664340,28935538,30534715,25968426,26950235,25041807,25219854,29325916,27283726,24796555,27747300,28075115,24683575,27886781,26403828,27039853,29335472,25014219,29074559,28078742,23922438,26807250,27204198,28039953,28559203,28948743,29785359,28215303,28737860,26676918,29542547,27130444,26907303,26782889,25095874,28793354,28783176,25138397,24605716,26181871,26903877,26968846,28754764,25141185,28111745,28431569,25933559,27963245,29433717,29604798,28697509,24760536,27103552,28848467,28515005,25740500,26885874,25960676,26510941,28357815,26986528,24928156,29207155,28874100,29788323,29124396,29387907,26926908,30680832,27021773,24208024
24374054,22210153,22668959,21974970,21452335,27795987,24476736,22986797,22691301,23179173,24124190,23185953,23271284,24133075,24401954,24920670,23203547,25494065,25777397,24309828,23155777,22826057,23681644,24276980,24592108,23190935,23102126,22585041,24457266,22285692,24994063,26768859,20912597,24201751,24166218,22312289,24618371,24677197,23177601,26006866,26273959,20895598,26480196,24372777,23299928,26288846,23578237,25298286,23806320,22101186,23067209,22583195,24079444,23729889,25054765,25626213,24795606,26690848,23484031,25172783,24963836,24352003,24694911,20050820,24784303,27022822,22824236,21694641,22657084,21505555,24190671,26359607,24571915,24058984,27038985,23320776,23442594,25966552,27295961,23821000,23016559,23273197,25183701,25084071,21988386,23876696,23591867,23611608,24604238,23119800,21840971,23778195,23470042,26625642,25257647,24973308,23305313,26623251,23384142,22213581
27905069,27221879,25575693,24859310,25084483,29295510,26736804,27049566,27399709,28661590,26441604,25713670,26884413,27444515,26992432,27051904,26078587,27850480,30383876,27784055,27730619,25917848,26547177,28004793,28189621,25194247,26899970,24868442,27727114,27360977,28985869,29998142,26245230,27457296,25257086,25632204,28980053,25709279,25855738,26735360,27979882,25004735,29047218,26037401,27255857,29367209,25785790,28097579,27398535,25114602,27443776,25422883,28044681,27747608,28527189,28274985,27690691,30596311,25792325,29627341,25827301,26225331,26218357,26644066,27714078,29131150,26112826,25490684,25683938,25364737,26758919,27933900,26246894,26773586,29368474,26146217,26742545,28716309,28970329,28003819,24884627,26461002,27229193,27638621,25820637,26681535,27103567,26857388,27121068,26550309,26370879,27465155,27429788,28553277,28338794,29318407,26789855,28673921,28902905,23339493
